,Ht,Wt,Forty,Vertical,BenchReps,BroadJump,Cone,Shuttle,Pos_C,Pos_CB,Pos_DB,Pos_DE,Pos_DL,Pos_DT,Pos_EDGE,Pos_FB,Pos_FS,Pos_ILB,Pos_K,Pos_LB,Pos_LS,Pos_OG,Pos_OL,Pos_OLB,Pos_OT,Pos_P,Pos_QB,Pos_RB,Pos_S,Pos_SS,Pos_TE,Pos_WR,Drafted
1830,76,214.0,4.58,33.5,16.0,119.0,7.11,4.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1831,74,192.0,4.61,36.0,10.0,114.0,6.92,4.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1833,72,192.0,4.51,34.0,12.0,120.0,6.98,4.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1835,76,314.0,4.99,26.5,30.0,106.0,7.3,4.44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1837,72,211.0,4.4,34.0,17.0,118.0,7.51,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1838,68,213.0,4.62,37.0,22.0,115.0,7.52,4.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1839,71,201.0,4.44,38.0,17.0,130.0,6.83,4.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,73,203.0,4.58,33.5,16.0,114.0,7.0,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1845,76,307.0,4.98,30.5,30.0,108.0,7.33,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1846,73,207.0,4.54,37.5,12.0,124.0,6.96,4.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1848,76,259.0,4.85,32.0,23.0,112.0,7.47,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1851,72,210.0,4.41,38.0,16.0,122.0,6.96,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1852,69,195.0,4.51,36.0,17.0,130.0,6.8,3.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,77,338.0,5.21,32.0,24.0,109.0,8.16,5.07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1854,71,195.0,4.63,33.0,19.0,112.0,7.01,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1855,76,246.0,4.66,40.5,16.0,121.0,7.21,4.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857,74,303.0,5.33,27.0,29.0,104.0,8.2,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1859,77,305.0,5.14,31.0,36.0,112.0,7.6,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1864,70,197.0,4.49,34.5,19.0,115.0,6.88,4.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1865,74,307.0,5.02,34.0,26.0,114.0,7.67,4.69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867,75,252.0,4.93,30.5,21.0,110.0,7.4,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1868,75,267.0,4.62,39.0,25.0,127.0,7.36,4.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,72,191.0,4.61,32.5,7.0,119.0,6.8,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1879,72,197.0,4.53,37.5,17.0,121.0,7.08,4.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,77,329.0,5.17,30.0,28.0,105.0,7.88,4.68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,77,307.0,5.09,31.0,25.0,113.0,7.9,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1885,77,335.0,5.32,26.5,26.0,95.0,8.09,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1886,74,208.0,4.6,35.0,11.0,125.0,7.12,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1887,74,251.0,4.58,38.0,17.0,118.0,7.25,4.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1888,72,240.0,4.78,31.0,19.0,110.0,7.07,4.39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,71,196.0,4.46,38.0,14.0,120.0,6.83,4.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1893,71,211.0,4.65,32.0,13.0,111.0,6.74,4.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1897,75,245.0,4.61,37.0,20.0,121.0,7.49,4.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1899,71,195.0,4.57,36.5,14.0,122.0,7.1,4.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,73,205.0,4.45,39.0,19.0,125.0,6.7,3.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902,72,218.0,4.68,27.5,17.0,110.0,7.35,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1903,76,269.0,4.75,32.5,25.0,119.0,7.25,4.47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,74,240.0,4.65,34.5,20.0,120.0,7.11,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1905,78,311.0,5.36,29.0,23.0,97.0,7.54,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1909,72,204.0,4.62,33.0,15.0,121.0,7.08,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1910,72,201.0,4.44,37.5,26.0,130.0,7.01,4.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,74,339.0,5.64,30.5,34.0,95.0,7.99,4.65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,76,315.0,5.39,29.0,17.0,94.0,8.04,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1916,76,321.0,5.12,29.5,35.0,105.0,7.92,4.76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,70,187.0,4.37,36.0,18.0,124.0,6.96,4.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922,78,338.0,5.27,32.0,26.0,109.0,7.95,4.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1923,77,271.0,4.74,34.0,24.0,121.0,7.07,4.28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1924,72,195.0,4.6,36.5,15.0,124.0,6.97,3.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1925,76,274.0,4.83,29.0,23.0,113.0,7.42,4.66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,73,304.0,5.19,30.0,29.0,106.0,7.78,4.71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1935,78,263.0,4.98,30.5,19.0,110.0,7.46,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1936,75,323.0,5.33,31.5,25.0,103.0,8.17,4.87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1937,79,269.0,4.91,32.5,24.0,117.0,7.32,4.48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1942,75,247.0,4.81,37.5,14.0,109.0,7.07,4.26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1943,76,251.0,4.79,35.0,20.0,120.0,7.32,4.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1944,78,238.0,4.46,37.0,12.0,125.0,7.07,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1945,77,319.0,5.25,27.0,25.0,103.0,7.91,4.78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946,76,247.0,4.99,32.5,17.0,110.0,7.2,4.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1947,72,186.0,4.31,38.0,19.0,122.0,7.06,4.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,75,215.0,4.35,36.5,23.0,123.0,6.92,4.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1951,71,197.0,4.59,37.0,15.0,128.0,6.95,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1953,73,230.0,4.48,33.5,16.0,117.0,7.16,4.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1955,76,249.0,4.78,34.5,17.0,117.0,7.3,4.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1956,72,194.0,4.57,40.0,12.0,132.0,7.08,4.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,67,195.0,4.49,33.5,18.0,119.0,6.84,4.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1958,72,245.0,4.77,37.0,22.0,119.0,7.21,4.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,75,300.0,5.07,26.5,34.0,100.0,7.73,4.56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,73,226.0,4.61,36.0,22.0,117.0,7.19,4.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965,71,223.0,4.6,41.0,25.0,121.0,7.08,4.14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1966,78,284.0,5.1,29.5,25.0,108.0,7.55,4.62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1969,69,197.0,4.66,34.5,13.0,116.0,6.95,4.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1973,77,326.0,5.57,24.0,25.0,95.0,8.04,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1975,73,294.0,5.29,26.5,23.0,101.0,7.9,4.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1980,76,285.0,5.23,30.0,20.0,111.0,7.46,4.73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1981,70,228.0,4.64,32.5,20.0,111.0,7.0,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1983,77,321.0,5.28,25.5,20.0,103.0,7.96,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1986,73,311.0,5.05,27.5,31.0,113.0,8.05,4.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,74,284.0,5.15,30.0,32.0,113.0,7.95,4.53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,74,298.0,5.36,27.5,29.0,99.0,7.52,4.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,69,193.0,4.47,35.0,10.0,123.0,7.16,4.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1990,74,302.0,5.33,28.5,24.0,96.0,7.52,4.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,73,235.0,4.7,37.5,21.0,121.0,7.07,4.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1993,77,269.0,4.86,32.0,24.0,120.0,6.89,4.21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,73,197.0,4.58,34.0,11.0,119.0,6.9,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1996,73,211.0,4.5,36.0,16.0,124.0,6.91,4.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,75,250.0,4.73,35.5,20.0,121.0,6.9,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1998,75,303.0,5.01,28.0,25.0,108.0,7.31,4.27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000,72,245.0,4.89,28.5,19.0,110.0,6.99,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2001,71,192.0,4.33,35.0,19.0,115.0,7.03,4.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,73,229.0,4.77,31.0,18.0,110.0,7.07,4.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2004,72,206.0,4.76,33.0,14.0,114.0,7.08,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2006,75,285.0,4.93,32.0,23.0,116.0,7.31,4.56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,72,206.0,4.56,30.5,20.0,115.0,7.22,4.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009,72,212.0,4.53,36.5,19.0,122.0,7.1,4.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,76,323.0,5.33,29.5,26.0,104.0,7.82,4.76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,76,234.0,4.62,36.0,12.0,123.0,6.49,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2013,76,251.0,4.82,35.0,23.0,115.0,6.97,4.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,73,193.0,4.49,38.0,16.0,124.0,7.03,4.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,74,311.0,5.03,29.5,25.0,109.0,7.53,4.52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,78,308.0,5.0,30.0,25.0,103.0,7.63,4.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2030,76,303.0,5.17,25.0,19.0,102.0,7.85,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2032,68,207.0,4.47,34.0,17.0,112.0,7.26,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2035,75,248.0,4.82,31.5,21.0,111.0,6.8,4.31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2039,76,304.0,5.18,31.0,28.0,109.0,7.64,4.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2040,71,243.0,4.86,32.0,16.0,112.0,7.33,4.54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,73,201.0,4.46,37.5,21.0,126.0,6.64,3.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,73,188.0,4.42,38.5,11.0,124.0,6.6,4.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2043,73,293.0,5.07,30.0,21.0,102.0,7.44,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,79,310.0,5.23,29.0,20.0,101.0,7.7,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2046,70,215.0,4.56,37.5,18.0,121.0,6.97,4.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2048,74,202.0,4.5,41.0,14.0,131.0,6.84,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2051,73,210.0,4.45,34.5,10.0,123.0,7.04,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2052,78,315.0,5.27,27.0,30.0,100.0,7.88,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2054,74,231.0,4.72,33.5,12.0,118.0,6.97,4.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2062,74,271.0,4.92,35.5,23.0,113.0,7.06,4.39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2067,70,193.0,4.57,35.5,14.0,117.0,6.75,4.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2071,72,186.0,4.32,33.5,10.0,126.0,6.93,4.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2072,76,312.0,5.32,29.0,30.0,99.0,7.62,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2073,75,220.0,4.53,36.5,14.0,128.0,7.3,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2074,78,307.0,5.13,25.0,23.0,106.0,7.63,4.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,73,242.0,4.69,34.5,30.0,118.0,7.05,4.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2079,75,321.0,5.2,21.5,28.0,98.0,8.07,4.98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2081,74,239.0,4.71,33.0,17.0,120.0,7.1,4.45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2086,73,309.0,4.93,34.5,29.0,109.0,7.9,4.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,78,305.0,5.23,23.5,23.0,100.0,8.19,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2089,77,293.0,5.02,33.0,26.0,113.0,7.44,4.52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2090,77,244.0,4.71,30.5,18.0,115.0,6.88,4.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2091,75,247.0,4.54,37.0,22.0,130.0,7.2,4.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2093,75,303.0,5.0,30.5,28.0,110.0,7.57,4.53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,76,254.0,4.72,33.0,19.0,117.0,7.0,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2100,73,201.0,4.54,32.5,13.0,115.0,7.15,4.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2102,72,201.0,4.58,33.0,11.0,122.0,7.18,4.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2108,75,299.0,5.03,28.0,32.0,108.0,7.78,4.71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,76,273.0,5.06,31.5,20.0,113.0,7.4,4.77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2112,73,238.0,4.81,34.0,30.0,119.0,7.28,4.32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2115,76,314.0,5.32,26.0,25.0,96.0,7.84,4.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2118,77,301.0,5.21,30.5,24.0,104.0,7.31,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2121,78,310.0,5.03,24.5,26.0,106.0,7.44,4.62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122,70,197.0,4.49,33.0,10.0,116.0,6.71,4.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2124,69,186.0,4.33,36.0,19.0,123.0,7.25,4.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2126,75,275.0,4.73,35.0,30.0,109.0,7.67,4.52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2127,77,295.0,5.01,25.0,26.0,106.0,7.32,4.58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2129,75,317.0,5.32,27.5,12.0,107.0,8.3,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2130,78,285.0,4.87,30.0,25.0,111.0,7.03,4.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2132,76,311.0,5.03,30.0,26.0,103.0,7.58,4.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2134,74,217.0,4.65,38.0,22.0,127.0,6.93,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2137,76,335.0,5.55,22.5,19.0,94.0,8.72,5.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2139,74,243.0,4.73,32.0,19.0,120.0,7.16,4.22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2141,72,209.0,4.46,41.5,23.0,135.0,7.22,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2146,73,232.0,4.47,35.5,17.0,133.0,7.12,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2147,78,312.0,5.22,29.5,27.0,100.0,7.94,4.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2151,70,202.0,4.75,36.0,8.0,120.0,7.18,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2152,73,241.0,4.78,32.0,19.0,116.0,7.5,4.56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2154,78,296.0,4.87,32.5,30.0,114.0,7.26,4.38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,76,247.0,4.77,34.5,18.0,121.0,7.0,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2163,70,200.0,4.6,37.5,16.0,125.0,6.8,4.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2165,76,299.0,5.22,28.0,28.0,97.0,7.57,4.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2166,74,237.0,4.71,28.5,22.0,113.0,6.98,4.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2167,79,316.0,5.54,27.5,19.0,99.0,8.38,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2168,72,238.0,4.81,31.0,22.0,112.0,7.19,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2172,76,306.0,5.11,33.0,33.0,109.0,7.5,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2173,76,207.0,4.55,35.0,12.0,123.0,7.08,4.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2175,73,201.0,4.5,35.0,17.0,123.0,6.65,4.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2176,72,182.0,4.65,35.5,6.0,118.0,7.44,4.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,72,191.0,4.61,37.0,16.0,123.0,6.86,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2178,72,198.0,4.45,36.0,15.0,129.0,6.94,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
